antecedents,consequents,antecedent support,support,confidence,lift
PAO FRANCES MEMBERS MARK,SACOLA PLASTICA MM BRANCA,0.06903153559946537,0.017592023985839686,0.2548403976975406,1.0608641698437618
SACOLA PLASTICA MM BRANCA,PAO FRANCES MEMBERS MARK,0.24021962937542896,0.017592023985839686,0.07323308270676693,1.060864169843762
PH NEVE FT 20M L32P28UN,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.06969981577141206,0.016923743813893003,0.24280901788027986,2.292524570934443
PAPEL TOALHA KITCHEN JUMB FD C360FL,PH NEVE FT 20M L32P28UN,0.1059133764404147,0.016923743813893003,0.15978854024556616,2.292524570934443
PH PERSONAL VIP FD 40 ROLOSX30M,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.06617779864899036,0.016183217136871004,0.2445414847161572,2.3088819650059276
PAPEL TOALHA KITCHEN JUMB FD C360FL,PH PERSONAL VIP FD 40 ROLOSX30M,0.1059133764404147,0.016183217136871004,0.15279672578444747,2.3088819650059276
REQUEIJ CREMOSO 500G MEMBERS MARK,SACOLA PLASTICA MM BRANCA,0.05790557381786656,0.013943575479536178,0.24079850280723644,1.00240976740041
SACOLA PLASTICA MM BRANCA,REQUEIJ CREMOSO 500G MEMBERS MARK,0.24021962937542896,0.013943575479536178,0.05804511278195489,1.00240976740041
MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.07739406856193332,0.013275295307589495,0.17152858809801633,1.6195177027003362
PAPEL TOALHA KITCHEN JUMB FD C360FL,MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,0.1059133764404147,0.013275295307589495,0.12534106412005458,1.6195177027003365
MANTEIGA COM SAL MEMBERS MARK 500G,SACOLA PLASTICA MM BRANCA,0.04370913557056677,0.011433009428168913,0.26157024793388434,1.0888795749704843
SACOLA PLASTICA MM BRANCA,MANTEIGA COM SAL MEMBERS MARK 500G,0.24021962937542896,0.011433009428168913,0.047593984962406015,1.088879574970484
OMO LAVA ROUPAS LAVAG PERFEITA 5LT,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.05479897409962793,0.011216269912942962,0.20468029004614371,1.932525398822441
PAPEL TOALHA KITCHEN JUMB FD C360FL,OMO LAVA ROUPAS LAVAG PERFEITA 5LT,0.1059133764404147,0.011216269912942962,0.10590040927694407,1.9325253988224407
LIMPOL 6X500ML DETERG LIQ NATURAL,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.044883141278040675,0.01049380486218979,0.23380281690140842,2.207490920969198
PAPEL TOALHA KITCHEN JUMB FD C360FL,LIMPOL 6X500ML DETERG LIQ NATURAL,0.1059133764404147,0.01049380486218979,0.09907912687585266,2.2074909209691986
BISC CH PETIT BEURRE GRIESSON 150G,SACOLA PLASTICA MM BRANCA,0.03863381858902576,0.00935592240725355,0.2421692379616643,1.0081159420289856
SACOLA PLASTICA MM BRANCA,BISC CH PETIT BEURRE GRIESSON 150G,0.24021962937542896,0.00935592240725355,0.03894736842105263,1.0081159420289856
SUPER CANDIDA 5LT AGUA SANITARIA,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.03578008163855074,0.008904381750532818,0.248864209994952,2.3496957453240985
PAPEL TOALHA KITCHEN JUMB FD C360FL,SUPER CANDIDA 5LT AGUA SANITARIA,0.1059133764404147,0.008904381750532818,0.08407230559345157,2.3496957453240985
ALCOOL LIQ BACT 70 INPM TOPFORM 1L,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.03587038976989488,0.00885019687172633,0.24672708962739173,2.3295177428905474
PAPEL TOALHA KITCHEN JUMB FD C360FL,ALCOOL LIQ BACT 70 INPM TOPFORM 1L,0.1059133764404147,0.00885019687172633,0.08356070941336971,2.329517742890548
OMO LAVA ROUPAS LAVAG PERFEITA 5LT,PH NEVE FT 20M L32P28UN,0.05479897409962793,0.008416717841274428,0.15359261700725113,2.2036301718640754
PH NEVE FT 20M L32P28UN,OMO LAVA ROUPAS LAVAG PERFEITA 5LT,0.06969981577141206,0.008416717841274428,0.12075667271313811,2.2036301718640754
PH PERSONAL VIP FD 40 ROLOSX30M,MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,0.06617779864899036,0.007983238810822527,0.12063318777292577,1.558687765282569
MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,PH PERSONAL VIP FD 40 ROLOSX30M,0.07739406856193332,0.007983238810822527,0.1031505250875146,1.558687765282569
BANANA PRATA KG,CENOURA KG,0.06503991619405411,0.007820684174403063,0.12024437656206609,3.3039454852284624
CENOURA KG,BANANA PRATA KG,0.036394176931690926,0.007820684174403063,0.21488833746898264,3.3039454852284624
LIMPOL DETERGENTE LOUCA NEUTRO 5LT,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.03059639489939674,0.007676191164252429,0.25088547815820544,2.3687799085448846
PAPEL TOALHA KITCHEN JUMB FD C360FL,LIMPOL DETERGENTE LOUCA NEUTRO 5LT,0.1059133764404147,0.007676191164252429,0.07247612551159618,2.3687799085448846
MANTEIGA COM SAL MEMBERS MARK 500G,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.04370913557056677,0.0075497597803706245,0.17272727272727273,1.6308352970358428
PAPEL TOALHA KITCHEN JUMB FD C360FL,MANTEIGA COM SAL MEMBERS MARK 500G,0.1059133764404147,0.0075497597803706245,0.07128240109140518,1.6308352970358428
PH NEVE FT 20M L32P28UN,LIMPOL 6X500ML DETERG LIQ NATURAL,0.06969981577141206,0.007351081891413503,0.10546773775589531,2.349829685550463
LIMPOL 6X500ML DETERG LIQ NATURAL,PH NEVE FT 20M L32P28UN,0.044883141278040675,0.007351081891413503,0.16378269617706237,2.349829685550463
OMO LAVA ROUPAS LAVAG PERFEITA 5LT,PH PERSONAL VIP FD 40 ROLOSX30M,0.05479897409962793,0.007333020265144674,0.13381674357284112,2.0220791006151533
PH PERSONAL VIP FD 40 ROLOSX30M,OMO LAVA ROUPAS LAVAG PERFEITA 5LT,0.06617779864899036,0.007333020265144674,0.11080786026200873,2.0220791006151533
QJ MUSS INTERFOLHADA KG,SACOLA PLASTICA MM BRANCA,0.029964237979987717,0.007260773760069356,0.2423146473779385,1.0087212606561613
SACOLA PLASTICA MM BRANCA,QJ MUSS INTERFOLHADA KG,0.24021962937542896,0.007260773760069356,0.030225563909774437,1.0087212606561613
ACUC REF UNIAO 1KG,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.031011812303579814,0.007242712133800527,0.2335468841001747,2.2050744858612337
PAPEL TOALHA KITCHEN JUMB FD C360FL,ACUC REF UNIAO 1KG,0.1059133764404147,0.007242712133800527,0.06838335607094133,2.2050744858612332
REQUEIJ CREMOSO 500G MEMBERS MARK,MANTEIGA COM SAL MEMBERS MARK 500G,0.05790557381786656,0.006989849366036918,0.12071116656269494,2.7616919206240365
MANTEIGA COM SAL MEMBERS MARK 500G,REQUEIJ CREMOSO 500G MEMBERS MARK,0.04370913557056677,0.006989849366036918,0.15991735537190083,2.7616919206240365
BANANA PRATA KG,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.06503991619405411,0.006971787739768089,0.10719244654262705,1.0120765680898856
PAPEL TOALHA KITCHEN JUMB FD C360FL,BANANA PRATA KG,0.1059133764404147,0.006971787739768089,0.06582537517053207,1.0120765680898858
FILTRO DE PAPEL120UN MM TAM 103,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.025665570928006358,0.00693566448723043,0.2702322308233638,2.551445718241194
PAPEL TOALHA KITCHEN JUMB FD C360FL,FILTRO DE PAPEL120UN MM TAM 103,0.1059133764404147,0.00693566448723043,0.06548431105047749,2.551445718241194
SACOLA PLASTICA MM BRANCA,CEBOLA KG KG,0.24021962937542896,0.0068814796084239425,0.028646616541353385,1.3043162593984963
CEBOLA KG KG,SACOLA PLASTICA MM BRANCA,0.02196293754289636,0.0068814796084239425,0.31332236842105265,1.3043162593984965
BATATA ESPECIAL KG KG,CEBOLA KG KG,0.016418018278365785,0.006773109850810967,0.41254125412541254,18.78351897689769
CEBOLA KG KG,BATATA ESPECIAL KG KG,0.02196293754289636,0.006773109850810967,0.30838815789473684,18.78351897689769
PH PERSONAL VIP FD 40 ROLOSX30M,LIMPOL 6X500ML DETERG LIQ NATURAL,0.06617779864899036,0.00670086334573565,0.10125545851528384,2.255979765053201
LIMPOL 6X500ML DETERG LIQ NATURAL,PH PERSONAL VIP FD 40 ROLOSX30M,0.044883141278040675,0.00670086334573565,0.14929577464788732,2.255979765053201
LIMPOL 6X500ML DETERG LIQ NATURAL,MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,0.044883141278040675,0.006610555214391503,0.14728370221327966,1.9030360459137554
MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,LIMPOL 6X500ML DETERG LIQ NATURAL,0.07739406856193332,0.006610555214391503,0.08541423570595098,1.9030360459137554
REQUEIJAO TRADIC CATUPIRY 500G,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.041957157822490335,0.006610555214391503,0.15755488592337494,1.487582505803816
PAPEL TOALHA KITCHEN JUMB FD C360FL,REQUEIJAO TRADIC CATUPIRY 500G,0.1059133764404147,0.006610555214391503,0.062414733969986355,1.4875825058038161
SACOLA PLASTICA MM CINZA,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.05384170790737998,0.006592493588122674,0.12244213351224421,1.1560592025987233
PAPEL TOALHA KITCHEN JUMB FD C360FL,SACOLA PLASTICA MM CINZA,0.1059133764404147,0.006592493588122674,0.06224420190995907,1.1560592025987233
PH NEVE FT 20M L32P28UN,MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,0.06969981577141206,0.006502185456778528,0.0932884166882612,1.2053690731300513
MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,PH NEVE FT 20M L32P28UN,0.07739406856193332,0.006502185456778528,0.08401400233372228,1.2053690731300513
SUPER CANDIDA 5LT AGUA SANITARIA,LIMPOL 6X500ML DETERG LIQ NATURAL,0.03578008163855074,0.006484123830509699,0.18122160524987377,4.037631950207047
LIMPOL 6X500ML DETERG LIQ NATURAL,SUPER CANDIDA 5LT AGUA SANITARIA,0.044883141278040675,0.006484123830509699,0.14446680080482896,4.037631950207047
CR DE LEITE PIRACANJUBA TP 200G,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.03144529133403172,0.00646606220424087,0.20562894887995403,1.941482330096783
PAPEL TOALHA KITCHEN JUMB FD C360FL,CR DE LEITE PIRACANJUBA TP 200G,0.1059133764404147,0.00646606220424087,0.06105047748976807,1.9414823300967827
SUPER CANDIDA 5LT AGUA SANITARIA,PH NEVE FT 20M L32P28UN,0.03578008163855074,0.006448000577972041,0.1802120141342756,2.585545056895129
PH NEVE FT 20M L32P28UN,SUPER CANDIDA 5LT AGUA SANITARIA,0.06969981577141206,0.006448000577972041,0.09251101321585903,2.585545056895129
BATATA ESPECIAL KG KG,CENOURA KG,0.016418018278365785,0.006339630820359065,0.38613861386138615,10.60990099009901
CENOURA KG,BATATA ESPECIAL KG KG,0.036394176931690926,0.006339630820359065,0.1741935483870968,10.60990099009901
PANO REUTILIZAVEL DURAMAX 3X58 PANO,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.02416645594769353,0.006321569194090236,0.2615844544095665,2.4697961976193827
PAPEL TOALHA KITCHEN JUMB FD C360FL,PANO REUTILIZAVEL DURAMAX 3X58 PANO,0.1059133764404147,0.006321569194090236,0.059686221009549796,2.4697961976193827
FILE PEITO FRANGO SADIA 1KG ZIP IQF,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.0440342448434057,0.006321569194090236,0.1435602953240361,1.3554500871266342
PAPEL TOALHA KITCHEN JUMB FD C360FL,FILE PEITO FRANGO SADIA 1KG ZIP IQF,0.1059133764404147,0.006321569194090236,0.059686221009549796,1.3554500871266342
PAO FRANCES MEMBERS MARK,BANANA PRATA KG,0.06903153559946537,0.006303507567821407,0.09131344845630561,1.4039601186425483
BANANA PRATA KG,PAO FRANCES MEMBERS MARK,0.06503991619405411,0.006303507567821407,0.0969175229103027,1.4039601186425483
SUPER CANDIDA 5LT AGUA SANITARIA,OMO LAVA ROUPAS LAVAG PERFEITA 5LT,0.03578008163855074,0.006303507567821407,0.17617364967188287,3.2149078074269832
OMO LAVA ROUPAS LAVAG PERFEITA 5LT,SUPER CANDIDA 5LT AGUA SANITARIA,0.05479897409962793,0.006303507567821407,0.11502966381015162,3.2149078074269832
REQUEIJ CREMOSO 500G MEMBERS MARK,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.05790557381786656,0.006249322689014919,0.10792264504054896,1.0189708672092486
PAPEL TOALHA KITCHEN JUMB FD C360FL,REQUEIJ CREMOSO 500G MEMBERS MARK,0.1059133764404147,0.006249322689014919,0.05900409276944065,1.0189708672092486
CREME DENTAL TRIPLA ACAO 6X90G COLG,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.026622837120254306,0.0062131994364772606,0.2333785617367707,2.2034852402998033
PAPEL TOALHA KITCHEN JUMB FD C360FL,CREME DENTAL TRIPLA ACAO 6X90G COLG,0.1059133764404147,0.0062131994364772606,0.058663028649386086,2.2034852402998033
CENOURA KG,CEBOLA KG KG,0.036394176931690926,0.006122891305133114,0.16823821339950373,7.660096153846155
CEBOLA KG KG,CENOURA KG,0.02196293754289636,0.006122891305133114,0.2787828947368421,7.660096153846154
PH ROYAL CARE FD FD 40 ROLOS X 30M,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.026911823140555576,0.006104829678864285,0.22684563758389262,2.1418034738181784
PAPEL TOALHA KITCHEN JUMB FD C360FL,PH ROYAL CARE FD FD 40 ROLOS X 30M,0.1059133764404147,0.006104829678864285,0.057639836289222375,2.1418034738181784
ALCOOL LIQ BACT 70 INPM TOPFORM 1L,PH NEVE FT 20M L32P28UN,0.03587038976989488,0.005960336668713651,0.16616314199395774,2.3839825135106154
PH NEVE FT 20M L32P28UN,ALCOOL LIQ BACT 70 INPM TOPFORM 1L,0.06969981577141206,0.005960336668713651,0.08551438196423945,2.3839825135106154
CR DE LEITE PIRACANJUBA TP 200G,LEITE CONDENSADO TP 395G PIRACANJ,0.03144529133403172,0.005924213416175992,0.18839747271682938,10.078081617816402
LEITE CONDENSADO TP 395G PIRACANJ,CR DE LEITE PIRACANJUBA TP 200G,0.018693783188238267,0.005924213416175992,0.3169082125603865,10.078081617816402
LIMPOL LIQ 6X500ML DETERG LIQ COCO,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.024202579200231188,0.005906151789907163,0.24402985074626868,2.3040512817902306
PAPEL TOALHA KITCHEN JUMB FD C360FL,LIMPOL LIQ 6X500ML DETERG LIQ COCO,0.1059133764404147,0.005906151789907163,0.05576398362892224,2.3040512817902306
LIMPOL 6X500ML DETERG LIQ NEUTRO,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.025737817433081674,0.005870028537369505,0.2280701754385965,2.1533651659845385
PAPEL TOALHA KITCHEN JUMB FD C360FL,LIMPOL 6X500ML DETERG LIQ NEUTRO,0.1059133764404147,0.005870028537369505,0.05542291950886767,2.1533651659845385
LEITE FERMENTADO YAKULT 6X80G,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.0418126648123397,0.005870028537369505,0.14038876889848814,1.3255055557356232
PAPEL TOALHA KITCHEN JUMB FD C360FL,LEITE FERMENTADO YAKULT 6X80G,0.1059133764404147,0.005870028537369505,0.05542291950886767,1.3255055557356232
SACOLA PLASTICA MM BRANCA,BATATA PALITO 2KG MEMBERS MARK,0.24021962937542896,0.005851966911100676,0.0243609022556391,1.1211685073031707
BATATA PALITO 2KG MEMBERS MARK,SACOLA PLASTICA MM BRANCA,0.02172813640140158,0.005851966911100676,0.2693266832917706,1.121168507303171
LEITE COND MOCA LT 395G,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.026695083625329626,0.005833905284831846,0.21853856562922866,2.0633707750047536
PAPEL TOALHA KITCHEN JUMB FD C360FL,LEITE COND MOCA LT 395G,0.1059133764404147,0.005833905284831846,0.05508185538881309,2.063370775004753
SACOLA PLASTICA MM BRANCA,KETCHUP HEINZ 1.033KG,0.24021962937542896,0.005815843658563017,0.024210526315789474,1.1369296013570824
KETCHUP HEINZ 1.033KG,SACOLA PLASTICA MM BRANCA,0.02129465737094968,0.005815843658563017,0.2731128074639525,1.1369296013570822
OMO LAVA ROUPAS LAVAG PERFEITA 5LT,LIMPOL 6X500ML DETERG LIQ NATURAL,0.05479897409962793,0.0057616587797565295,0.10514172709294661,2.342566141741683
LIMPOL 6X500ML DETERG LIQ NATURAL,OMO LAVA ROUPAS LAVAG PERFEITA 5LT,0.044883141278040675,0.0057616587797565295,0.1283702213279678,2.3425661417416825
SUCO NATURAL ONE LARANJA 2L,SACOLA PLASTICA MM BRANCA,0.021637828270057436,0.005707473900950041,0.2637729549248748,1.0980491295015502
SACOLA PLASTICA MM BRANCA,SUCO NATURAL ONE LARANJA 2L,0.24021962937542896,0.005707473900950041,0.0237593984962406,1.0980491295015502
SUPER CANDIDA 5LT AGUA SANITARIA,PH PERSONAL VIP FD 40 ROLOSX30M,0.03578008163855074,0.005689412274681212,0.15901060070671377,2.402778635023994
PH PERSONAL VIP FD 40 ROLOSX30M,SUPER CANDIDA 5LT AGUA SANITARIA,0.06617779864899036,0.005689412274681212,0.08597161572052402,2.402778635023994
MANTEIGA COM SAL MEMBERS MARK 500G,MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,0.04370913557056677,0.005653289022143554,0.12933884297520662,1.6711725507970339
MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,MANTEIGA COM SAL MEMBERS MARK 500G,0.07739406856193332,0.005653289022143554,0.07304550758459744,1.6711725507970339
PH NEVE FT 20M L32P28UN,PAPEL TOALHA SNOB HIPER 360 FLS,0.06969981577141206,0.005617165769605895,0.08059082663902566,2.8639227905624485
PAPEL TOALHA SNOB HIPER 360 FLS,PH NEVE FT 20M L32P28UN,0.028140013726835965,0.005617165769605895,0.19961489088575093,2.863922790562448
BANANA PRATA KG,MAMAO PAPAYA KG,0.06503991619405411,0.005617165769605895,0.08636489863926687,4.072980390171763
MAMAO PAPAYA KG,BANANA PRATA KG,0.021204349239605534,0.005617165769605895,0.26490630323679726,4.072980390171763
PAO FRANCES MEMBERS MARK,REQUEIJ CREMOSO 500G MEMBERS MARK,0.06903153559946537,0.005581042517068237,0.08084772370486656,1.3961993358214728
REQUEIJ CREMOSO 500G MEMBERS MARK,PAO FRANCES MEMBERS MARK,0.05790557381786656,0.005581042517068237,0.09638178415470992,1.396199335821473
BANANA PRATA KG,MAMAO FORMOSA KG,0.06503991619405411,0.005544919264530579,0.085254096084421,5.000188859968277
MAMAO FORMOSA KG,BANANA PRATA KG,0.017050175197774808,0.005544919264530579,0.3252118644067797,5.000188859968277
MANTEIGA AVIACAO COM SAL POTE 500G,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.027399487049813966,0.005544919264530579,0.2023731048121292,1.9107416986746837
PAPEL TOALHA KITCHEN JUMB FD C360FL,MANTEIGA AVIACAO COM SAL POTE 500G,0.1059133764404147,0.005544919264530579,0.05235334242837654,1.910741698674684
ACUC REF UNIAO 1KG,SUPER CANDIDA 5LT AGUA SANITARIA,0.031011812303579814,0.0055268576382617495,0.17821782178217824,4.980922726295851
SUPER CANDIDA 5LT AGUA SANITARIA,ACUC REF UNIAO 1KG,0.03578008163855074,0.0055268576382617495,0.15446744068652196,4.980922726295851
BANANA PRATA KG,CEBOLA KG KG,0.06503991619405411,0.0055087960119929195,0.08469869480699806,3.8564374479311305
CEBOLA KG KG,BANANA PRATA KG,0.02196293754289636,0.0055087960119929195,0.2508223684210526,3.85643744793113
SACOLA PLASTICA MM BRANCA,MAMAO PAPAYA KG,0.24021962937542896,0.005454611133186432,0.022706766917293234,1.0708542224385496
MAMAO PAPAYA KG,SACOLA PLASTICA MM BRANCA,0.021204349239605534,0.005454611133186432,0.2572402044293015,1.0708542224385496
MON BIJOU PUREZA 5LT AMAC DILUIDO,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.021692013148863924,0.005382364628111115,0.2481265611990008,2.3427311028894744
PAPEL TOALHA KITCHEN JUMB FD C360FL,MON BIJOU PUREZA 5LT AMAC DILUIDO,0.1059133764404147,0.005382364628111115,0.05081855388813097,2.342731102889475
SHAMPOO ALTA MODA BB CREAM 1LT,SACOLA PLASTICA MM BRANCA,0.02004840515840046,0.005364303001842286,0.26756756756756755,1.1138455598455599
SACOLA PLASTICA MM BRANCA,SHAMPOO ALTA MODA BB CREAM 1LT,0.24021962937542896,0.005364303001842286,0.022330827067669173,1.1138455598455599
SACOLA PLASTICA MM BRANCA,BRIOCHE FRANCES MEMBERS MARK,0.24021962937542896,0.005328179749304628,0.02218045112781955,1.1876623376623379
BRIOCHE FRANCES MEMBERS MARK,SACOLA PLASTICA MM BRANCA,0.01867572156196944,0.005328179749304628,0.28529980657640236,1.1876623376623379
ALCOOL LIQ BACT 70 INPM TOPFORM 1L,LIMPOL 6X500ML DETERG LIQ NATURAL,0.03587038976989488,0.0053101181230357985,0.14803625377643506,3.298259648525595
LIMPOL 6X500ML DETERG LIQ NATURAL,ALCOOL LIQ BACT 70 INPM TOPFORM 1L,0.044883141278040675,0.0053101181230357985,0.11830985915492959,3.2982596485255953
SACOLA PLASTICA MM BRANCA,LIMAO TAITI KG,0.24021962937542896,0.0052739948704981394,0.021954887218045113,1.2403615160349855
LIMAO TAITI KG,SACOLA PLASTICA MM BRANCA,0.01770039374345266,0.0052739948704981394,0.2979591836734694,1.2403615160349855
BATATA ESPECIAL KG KG,SACOLA PLASTICA MM BRANCA,0.016418018278365785,0.00525593324422931,0.3201320132013201,1.3326638378123528
SACOLA PLASTICA MM BRANCA,BATATA ESPECIAL KG KG,0.24021962937542896,0.00525593324422931,0.0218796992481203,1.3326638378123525
REQUEIJ CREMOSO 500G MEMBERS MARK,MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,0.05790557381786656,0.005219809991691652,0.0901434809731753,1.164733714716645
MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,REQUEIJ CREMOSO 500G MEMBERS MARK,0.07739406856193332,0.005219809991691652,0.06744457409568262,1.164733714716645
PACK EXTRE/NRISCA PK MISTO C/10UNID,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.017411407723151393,0.005183686739153993,0.2977178423236514,2.8109560126349393
PAPEL TOALHA KITCHEN JUMB FD C360FL,PACK EXTRE/NRISCA PK MISTO C/10UNID,0.1059133764404147,0.005183686739153993,0.04894270122783083,2.8109560126349393
SUPER CANDIDA 5LT AGUA SANITARIA,MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,0.03578008163855074,0.005165625112885164,0.1443715295305401,1.865408192295889
MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,SUPER CANDIDA 5LT AGUA SANITARIA,0.07739406856193332,0.005165625112885164,0.06674445740956826,1.865408192295889
ACUC REF UNIAO 1KG,PH NEVE FT 20M L32P28UN,0.031011812303579814,0.005111440234078677,0.16482236458940014,2.364746058008999
PH NEVE FT 20M L32P28UN,ACUC REF UNIAO 1KG,0.06969981577141206,0.005111440234078677,0.07333506089660534,2.364746058008999
OMO LAVA ROUPAS EM PO 5.6KG,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.02275764909872485,0.0050933786078098476,0.22380952380952382,2.1131374650815307
PAPEL TOALHA KITCHEN JUMB FD C360FL,OMO LAVA ROUPAS EM PO 5.6KG,0.1059133764404147,0.0050933786078098476,0.04809004092769441,2.1131374650815307
OMO LAVA ROUPAS LAVAG PERFEITA 5LT,COMFORT PRO AMACIANTE DILUIDO 5LT,0.05479897409962793,0.0050933786078098476,0.0929466051417271,4.026668028385652
COMFORT PRO AMACIANTE DILUIDO 5LT,OMO LAVA ROUPAS LAVAG PERFEITA 5LT,0.023082758371563775,0.0050933786078098476,0.22065727699530518,4.026668028385651
OLEO SOJA LIZA PET 900ML,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.02561138604919987,0.005075316981541018,0.19816643159379407,1.8710236445467263
PAPEL TOALHA KITCHEN JUMB FD C360FL,OLEO SOJA LIZA PET 900ML,0.1059133764404147,0.005075316981541018,0.04791950886766712,1.871023644546726
SAL REF CISNE 1KG,PAPEL TOALHA KITCHEN JUMB FD C360FL,0.022414478199617095,0.005075316981541018,0.22643029814665588,2.1378819725763556
PAPEL TOALHA KITCHEN JUMB FD C360FL,SAL REF CISNE 1KG,0.1059133764404147,0.005075316981541018,0.04791950886766712,2.1378819725763556
BACON MINI CARDEAL PECA KG,SACOLA PLASTICA MM BRANCA,0.017664270490915002,0.0050572553552721885,0.28629856850715746,1.1918200408997954
SACOLA PLASTICA MM BRANCA,BACON MINI CARDEAL PECA KG,0.24021962937542896,0.0050572553552721885,0.021052631578947368,1.1918200408997954
CR DE LEITE NESTLE LT 300G,LEITE COND MOCA LT 395G,0.019344001733916122,0.00502113210273453,0.25957049486461253,9.723531812364097
LEITE COND MOCA LT 395G,CR DE LEITE NESTLE LT 300G,0.026695083625329626,0.00502113210273453,0.18809201623815966,9.723531812364097
BANANA PRATA KG,LIMAO TAITI KG,0.06503991619405411,0.00502113210273453,0.07720077756178839,4.361528827026507
LIMAO TAITI KG,BANANA PRATA KG,0.01770039374345266,0.00502113210273453,0.2836734693877551,4.361528827026507
LIMPOL DETERGENTE LOUCA NEUTRO 5LT,MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,0.03059639489939674,0.005003070476465701,0.16351829988193625,2.1128014448689107
MM LAVA ROUPAS 5LTS ULTIMATE CLEAN,LIMPOL DETERGENTE LOUCA NEUTRO 5LT,0.07739406856193332,0.005003070476465701,0.06464410735122521,2.1128014448689107
